Province,Prefecture,County,Date(ignore),Month,Amt
yun-nan,de-hong,rui-li,20151001,9,124.3
yun-nan,de-hong,rui-li,20151101,10,46
yun-nan,de-hong,rui-li,20151201,11,11.2
yun-nan,de-hong,rui-li,20151231,12,12.3
yun-nan,de-hong,ying-jiang,20150201,1,77
yun-nan,de-hong,ying-jiang,20150301,2,0
yun-nan,de-hong,ying-jiang,20150401,3,19.5
yun-nan,de-hong,ying-jiang,20150501,4,54.6
yun-nan,de-hong,ying-jiang,20150601,5,79.4
yun-nan,de-hong,ying-jiang,20150701,6,429.6
yun-nan,de-hong,ying-jiang,20150801,7,292.3
yun-nan,de-hong,ying-jiang,20150901,8,197.7
yun-nan,de-hong,ying-jiang,20151001,9,185.4
yun-nan,de-hong,ying-jiang,20151101,10,82.1
yun-nan,de-hong,ying-jiang,20151201,11,8.4
yun-nan,de-hong,ying-jiang,20151231,12,15.2
yun-nan,de-hong,mang-shi,20150201,1,75.3
yun-nan,de-hong,mang-shi,20150301,2,0
yun-nan,de-hong,mang-shi,20150401,3,50
yun-nan,de-hong,mang-shi,20150501,4,70.4
yun-nan,de-hong,mang-shi,20150601,5,23.4
yun-nan,de-hong,mang-shi,20150701,6,282.7
yun-nan,de-hong,mang-shi,20150801,7,301.2
yun-nan,de-hong,mang-shi,20150901,8,165.4
yun-nan,de-hong,mang-shi,20151001,9,111.9
yun-nan,de-hong,mang-shi,20151101,10,105.9
yun-nan,de-hong,mang-shi,20151201,11,11.5
yun-nan,de-hong,mang-shi,20151231,12,16.6
yun-nan,de-hong,long-chuan,20150201,1,80.8
yun-nan,de-hong,long-chuan,20150301,2,0.2
yun-nan,de-hong,long-chuan,20150401,3,5.2
yun-nan,de-hong,long-chuan,20150501,4,67.7
yun-nan,de-hong,long-chuan,20150601,5,29.6
yun-nan,de-hong,long-chuan,20150701,6,265.3
yun-nan,de-hong,long-chuan,20150801,7,360.5
yun-nan,de-hong,long-chuan,20150901,8,185.9
yun-nan,de-hong,long-chuan,20151001,9,112.7
yun-nan,de-hong,long-chuan,20151101,10,65.5
yun-nan,de-hong,long-chuan,20151201,11,9.1
yun-nan,de-hong,long-chuan,20151231,12,11.3
yun-nan,nu-jiang,liu-ku,20150201,1,44.9
yun-nan,nu-jiang,liu-ku,20150301,2,0.9
yun-nan,nu-jiang,liu-ku,20150401,3,6.2
yun-nan,nu-jiang,liu-ku,20150501,4,65.2
yun-nan,nu-jiang,liu-ku,20150601,5,12.9
yun-nan,nu-jiang,liu-ku,20150701,6,55.3
yun-nan,nu-jiang,liu-ku,20150801,7,145.9
yun-nan,nu-jiang,liu-ku,20150901,8,153.5
yun-nan,nu-jiang,liu-ku,20151001,9,98.8
yun-nan,nu-jiang,liu-ku,20151101,10,108.8
yun-nan,nu-jiang,liu-ku,20151201,11,14.4
yun-nan,nu-jiang,liu-ku,20151231,12,26.2
yun-nan,nu-jiang,lan-ping,20150201,1,18.9
yun-nan,nu-jiang,lan-ping,20150301,2,4.3
yun-nan,nu-jiang,lan-ping,20150401,3,6.7
yun-nan,nu-jiang,lan-ping,20150501,4,33
yun-nan,nu-jiang,lan-ping,20150601,5,1.3
yun-nan,nu-jiang,lan-ping,20150701,6,60.6
yun-nan,nu-jiang,lan-ping,20150801,7,167.4
yun-nan,nu-jiang,lan-ping,20150901,8,268.5
yun-nan,nu-jiang,lan-ping,20151001,9,116.4
yun-nan,nu-jiang,lan-ping,20151101,10,100.7
yun-nan,nu-jiang,lan-ping,20151201,11,14.6
yun-nan,nu-jiang,lan-ping,20151231,12,8.9
yun-nan,nu-jiang,nu-jiang,20150201,1,44.9
yun-nan,nu-jiang,nu-jiang,20150301,2,0.9
yun-nan,nu-jiang,nu-jiang,20150401,3,6.2
yun-nan,nu-jiang,nu-jiang,20150501,4,65.2
yun-nan,nu-jiang,nu-jiang,20150601,5,12.9
yun-nan,nu-jiang,nu-jiang,20150701,6,55.3
yun-nan,nu-jiang,nu-jiang,20150801,7,145.9
yun-nan,nu-jiang,nu-jiang,20150901,8,153.5
yun-nan,nu-jiang,nu-jiang,20151001,9,98.8
yun-nan,nu-jiang,nu-jiang,20151101,10,108.8
yun-nan,nu-jiang,nu-jiang,20151201,11,14.4
yun-nan,nu-jiang,nu-jiang,20151231,12,26.2
yun-nan,nu-jiang,lu-shui,20150201,1,44.9
yun-nan,nu-jiang,lu-shui,20150301,2,0.9
yun-nan,nu-jiang,lu-shui,20150401,3,6.2
yun-nan,nu-jiang,lu-shui,20150501,4,65.2
yun-nan,nu-jiang,lu-shui,20150601,5,12.9
yun-nan,nu-jiang,lu-shui,20150701,6,55.3
yun-nan,nu-jiang,lu-shui,20150801,7,145.9
yun-nan,nu-jiang,lu-shui,20150901,8,153.5
yun-nan,nu-jiang,lu-shui,20151001,9,98.8
yun-nan,nu-jiang,lu-shui,20151101,10,108.8
yun-nan,nu-jiang,lu-shui,20151201,11,14.4
yun-nan,nu-jiang,lu-shui,20151231,12,26.2
yun-nan,nu-jiang,fu-gong,20150201,1,55.5
yun-nan,nu-jiang,fu-gong,20150301,2,66.7
yun-nan,nu-jiang,fu-gong,20150401,3,71.8
yun-nan,nu-jiang,fu-gong,20150501,4,225.3
yun-nan,nu-jiang,fu-gong,20150601,5,28.4
yun-nan,nu-jiang,fu-gong,20150701,6,112.1
yun-nan,nu-jiang,fu-gong,20150801,7,168.7
yun-nan,nu-jiang,fu-gong,20150901,8,153.4
yun-nan,nu-jiang,fu-gong,20151001,9,66
yun-nan,nu-jiang,fu-gong,20151101,10,83.4
yun-nan,nu-jiang,fu-gong,20151201,11,16.4
yun-nan,nu-jiang,fu-gong,20151231,12,31.4
yun-nan,nu-jiang,gong-shan,20150201,1,65.2
yun-nan,nu-jiang,gong-shan,20150301,2,53.4
yun-nan,nu-jiang,gong-shan,20150401,3,60.8
yun-nan,nu-jiang,gong-shan,20150501,4,202.5
yun-nan,nu-jiang,gong-shan,20150601,5,62.4
yun-nan,nu-jiang,gong-shan,20150701,6,146.9
yun-nan,nu-jiang,gong-shan,20150801,7,137.4
yun-nan,nu-jiang,gong-shan,20150901,8,282.5
yun-nan,nu-jiang,gong-shan,20151001,9,147.4
yun-nan,nu-jiang,gong-shan,20151101,10,41.2
yun-nan,nu-jiang,gong-shan,20151201,11,11.7
yun-nan,nu-jiang,gong-shan,20151231,12,32.5
yun-nan,wen-shan,qiu-bei,20150201,1,60.4
yun-nan,wen-shan,qiu-bei,20150301,2,9.5
yun-nan,wen-shan,qiu-bei,20150401,3,8.8
yun-nan,wen-shan,qiu-bei,20150501,4,44.3
yun-nan,wen-shan,qiu-bei,20150601,5,205.9
yun-nan,wen-shan,qiu-bei,20150701,6,142.5
yun-nan,wen-shan,qiu-bei,20150801,7,214.7
yun-nan,wen-shan,qiu-bei,20150901,8,277.6
yun-nan,wen-shan,qiu-bei,20151001,9,102.8
yun-nan,wen-shan,qiu-bei,20151101,10,106.7
yun-nan,wen-shan,qiu-bei,20151201,11,39.9
yun-nan,wen-shan,qiu-bei,20151231,12,69.1
yun-nan,wen-shan,fu-ning,20150201,1,49.2
yun-nan,wen-shan,fu-ning,20150301,2,16.4
yun-nan,wen-shan,fu-ning,20150401,3,15.4
yun-nan,wen-shan,fu-ning,20150501,4,25.7
yun-nan,wen-shan,fu-ning,20150601,5,249.3
yun-nan,wen-shan,fu-ning,20150701,6,152.1
yun-nan,wen-shan,fu-ning,20150801,7,163.5
yun-nan,wen-shan,fu-ning,20150901,8,445.3
yun-nan,wen-shan,fu-ning,20151001,9,141.1
yun-nan,wen-shan,fu-ning,20151101,10,48.2
yun-nan,wen-shan,fu-ning,20151201,11,95.2
yun-nan,wen-shan,fu-ning,20151231,12,78.1
yun-nan,wen-shan,guang-nan,20150201,1,44.9
yun-nan,wen-shan,guang-nan,20150301,2,11.8
yun-nan,wen-shan,guang-nan,20150401,3,7.1
yun-nan,wen-shan,guang-nan,20150501,4,31.4
yun-nan,wen-shan,guang-nan,20150601,5,189.1
yun-nan,wen-shan,guang-nan,20150701,6,158.9
yun-nan,wen-shan,guang-nan,20150801,7,123.4
yun-nan,wen-shan,guang-nan,20150901,8,286.2
yun-nan,wen-shan,guang-nan,20151001,9,83.7
yun-nan,wen-shan,guang-nan,20151101,10,80.4
yun-nan,wen-shan,guang-nan,20151201,11,81.1
yun-nan,wen-shan,guang-nan,20151231,12,67.5
yun-nan,wen-shan,wen-shan,20150201,1,55.5
yun-nan,wen-shan,wen-shan,20150301,2,8.8
yun-nan,wen-shan,wen-shan,20150401,3,50.3
yun-nan,wen-shan,wen-shan,20150501,4,44.5
yun-nan,wen-shan,wen-shan,20150601,5,119.5
yun-nan,wen-shan,wen-shan,20150701,6,149.8
yun-nan,wen-shan,wen-shan,20150801,7,143.7
yun-nan,wen-shan,wen-shan,20150901,8,121.7
yun-nan,wen-shan,wen-shan,20151001,9,112.3
yun-nan,wen-shan,wen-shan,20151101,10,90.5
yun-nan,wen-shan,wen-shan,20151201,11,62.7
yun-nan,wen-shan,wen-shan,20151231,12,69.8
yun-nan,wen-shan,yan-shan,20150201,1,39.6
yun-nan,wen-shan,yan-shan,20150301,2,7
yun-nan,wen-shan,yan-shan,20150401,3,83
yun-nan,wen-shan,yan-shan,20150501,4,99.3
yun-nan,wen-shan,yan-shan,20150601,5,148.1
yun-nan,wen-shan,yan-shan,20150701,6,75.2
yun-nan,wen-shan,yan-shan,20150801,7,139
yun-nan,wen-shan,yan-shan,20150901,8,195.7
yun-nan,wen-shan,yan-shan,20151001,9,100.5
yun-nan,wen-shan,yan-shan,20151101,10,63.9
yun-nan,wen-shan,yan-shan,20151201,11,74.1
yun-nan,wen-shan,yan-shan,20151231,12,75.3
yun-nan,wen-shan,xi-chou,20150201,1,46.1
yun-nan,wen-shan,xi-chou,20150301,2,17.7
yun-nan,wen-shan,xi-chou,20150401,3,19
yun-nan,wen-shan,xi-chou,20150501,4,67.9
yun-nan,wen-shan,xi-chou,20150601,5,156.8
yun-nan,wen-shan,xi-chou,20150701,6,198
yun-nan,wen-shan,xi-chou,20150801,7,196.4
yun-nan,wen-shan,xi-chou,20150901,8,165.2
yun-nan,wen-shan,xi-chou,20151001,9,168.1
yun-nan,wen-shan,xi-chou,20151101,10,66.5
yun-nan,wen-shan,xi-chou,20151201,11,68.2
yun-nan,wen-shan,xi-chou,20151231,12,78.4
yun-nan,wen-shan,ma-guan,20150201,1,49.7
yun-nan,wen-shan,ma-guan,20150301,2,24.4
yun-nan,wen-shan,ma-guan,20150401,3,56.7
yun-nan,wen-shan,ma-guan,20150501,4,27
yun-nan,wen-shan,ma-guan,20150601,5,121.4
yun-nan,wen-shan,ma-guan,20150701,6,88.6
yun-nan,wen-shan,ma-guan,20150801,7,165
yun-nan,wen-shan,ma-guan,20150901,8,271.8
yun-nan,wen-shan,ma-guan,20151001,9,180
yun-nan,wen-shan,ma-guan,2015110100,10,96.5
yun-nan,wen-shan,ma-guan,20151201,11,77.6
yun-nan,wen-shan,ma-guan,20151231,12,66.4
yun-nan,wen-shan,ma-li-po,20150201,1,52.3
yun-nan,wen-shan,ma-li-po,20150301,2,10.9
yun-nan,wen-shan,ma-li-po,20150401,3,13.6
yun-nan,wen-shan,ma-li-po,20150501,4,41.7
yun-nan,wen-shan,ma-li-po,20150601,5,154.8
yun-nan,wen-shan,ma-li-po,20150701,6,53.8
yun-nan,wen-shan,ma-li-po,20150801,7,113.9
yun-nan,wen-shan,ma-li-po,20150901,8,141.9
yun-nan,wen-shan,ma-li-po,20151001,9,178.1
yun-nan,wen-shan,ma-li-po,20151101,10,66.3
yun-nan,wen-shan,ma-li-po,20151201,11,46
yun-nan,wen-shan,ma-li-po,20151231,12,66
yun-nan,kun-ming,dong-chuan,20150201,1,43.4
yun-nan,kun-ming,dong-chuan,20150301,2,0.1
yun-nan,kun-ming,dong-chuan,20150401,3,11.4
yun-nan,kun-ming,dong-chuan,20150501,4,46.8
yun-nan,kun-ming,dong-chuan,20150601,5,33.7
yun-nan,kun-ming,dong-chuan,20150701,6,105.9
yun-nan,kun-ming,dong-chuan,20150801,7,141
yun-nan,kun-ming,dong-chuan,20150901,8,205.4
yun-nan,kun-ming,dong-chuan,20151001,9,43.5
yun-nan,kun-ming,dong-chuan,20151101,10,66
yun-nan,kun-ming,dong-chuan,20151201,11,9.5
yun-nan,kun-ming,dong-chuan,20151231,12,18
yun-nan,kun-ming,cheng-gong,20150201,1,77
yun-nan,kun-ming,cheng-gong,20150301,2,2.4
yun-nan,kun-ming,cheng-gong,20150401,3,23.2
yun-nan,kun-ming,cheng-gong,20150501,4,67.1
yun-nan,kun-ming,cheng-gong,20150601,5,12.5
yun-nan,kun-ming,cheng-gong,20150701,6,113.4
yun-nan,kun-ming,cheng-gong,20150801,7,111.5
yun-nan,kun-ming,cheng-gong,20150901,8,206
yun-nan,kun-ming,cheng-gong,20151001,9,83.2
yun-nan,kun-ming,cheng-gong,20151101,10,65.8
yun-nan,kun-ming,cheng-gong,20151201,11,41
yun-nan,kun-ming,cheng-gong,20151231,12,29.6
yun-nan,kun-ming,tai-hua-shan,20150201,1,84.4
yun-nan,kun-ming,tai-hua-shan,20150301,2,6.2
yun-nan,kun-ming,tai-hua-shan,20150401,3,18.9
yun-nan,kun-ming,tai-hua-shan,20150501,4,43.3
yun-nan,kun-ming,tai-hua-shan,20150601,5,35.5
yun-nan,kun-ming,tai-hua-shan,20150701,6,243.2
yun-nan,kun-ming,tai-hua-shan,20150801,7,111.1
yun-nan,kun-ming,tai-hua-shan,20150901,8,272.3
yun-nan,kun-ming,tai-hua-shan,20151001,9,151
yun-nan,kun-ming,tai-hua-shan,20151101,10,157.2
yun-nan,kun-ming,tai-hua-shan,20151201,11,48.7
yun-nan,kun-ming,tai-hua-shan,20151231,12,36.5
yun-nan,kun-ming,an-ning,20150201,1,97.4
yun-nan,kun-ming,an-ning,20150301,2,3.7
yun-nan,kun-ming,an-ning,20150401,3,19.8
yun-nan,kun-ming,an-ning,20150501,4,54
yun-nan,kun-ming,an-ning,20150601,5,32.1
yun-nan,kun-ming,an-ning,20150701,6,209.5
yun-nan,kun-ming,an-ning,20150801,7,94.4
yun-nan,kun-ming,an-ning,20150901,8,204.5
yun-nan,kun-ming,an-ning,20151001,9,98.8
yun-nan,kun-ming,an-ning,20151101,10,75.2
yun-nan,kun-ming,an-ning,20151201,11,37.6
yun-nan,kun-ming,an-ning,20151231,12,24
yun-nan,kun-ming,yi-liang,20150201,1,88.6
yun-nan,kun-ming,yi-liang,20150301,2,1.4
yun-nan,kun-ming,yi-liang,20150401,3,28.4
yun-nan,kun-ming,yi-liang,20150501,4,59.1
yun-nan,kun-ming,yi-liang,20150601,5,58.7
yun-nan,kun-ming,yi-liang,20150701,6,151.7
yun-nan,kun-ming,yi-liang,20150801,7,240.1
yun-nan,kun-ming,yi-liang,20150901,8,230.7
yun-nan,kun-ming,yi-liang,20151001,9,132.1
yun-nan,kun-ming,yi-liang,20151101,10,83.6
yun-nan,kun-ming,yi-liang,20151201,11,28.6
yun-nan,kun-ming,yi-liang,20151231,12,36.5
yun-nan,kun-ming,fu-min,20150201,1,86.4
yun-nan,kun-ming,fu-min,20150301,2,3.5
yun-nan,kun-ming,fu-min,20150401,3,28
yun-nan,kun-ming,fu-min,20150501,4,63.3
yun-nan,kun-ming,fu-min,20150601,5,10.5
yun-nan,kun-ming,fu-min,20150701,6,195.5
yun-nan,kun-ming,fu-min,20150801,7,77.4
yun-nan,kun-ming,fu-min,20150901,8,190.6
yun-nan,kun-ming,fu-min,20151001,9,67.7
yun-nan,kun-ming,fu-min,20151101,10,120.7
yun-nan,kun-ming,fu-min,20151201,11,25.9
yun-nan,kun-ming,fu-min,20151231,12,25.1
yun-nan,kun-ming,xun-dian,20150201,1,70.8
yun-nan,kun-ming,xun-dian,20150301,2,3.8
yun-nan,kun-ming,xun-dian,20150401,3,34.4
yun-nan,kun-ming,xun-dian,20150501,4,47.1
yun-nan,kun-ming,xun-dian,20150601,5,65
yun-nan,kun-ming,xun-dian,20150701,6,165.9
yun-nan,kun-ming,xun-dian,20150801,7,211.3
yun-nan,kun-ming,xun-dian,20150901,8,299
yun-nan,kun-ming,xun-dian,20151001,9,101.2
yun-nan,kun-ming,xun-dian,20151101,10,101.1
yun-nan,kun-ming,xun-dian,20151201,11,15.5
yun-nan,kun-ming,xun-dian,20151231,12,20.7
yun-nan,kun-ming,song-ming,20150201,1,77.2
yun-nan,kun-ming,song-ming,20150301,2,5.8
yun-nan,kun-ming,song-ming,20150401,3,21.9
yun-nan,kun-ming,song-ming,20150501,4,66.2
yun-nan,kun-ming,song-ming,20150601,5,33.6
yun-nan,kun-ming,song-ming,20150701,6,152
yun-nan,kun-ming,song-ming,20150801,7,149.4
yun-nan,kun-ming,song-ming,20150901,8,309.2
yun-nan,kun-ming,song-ming,20151001,9,120.5
yun-nan,kun-ming,song-ming,20151101,10,80.4
yun-nan,kun-ming,song-ming,20151201,11,21.8
yun-nan,kun-ming,song-ming,20151231,12,28.2
yun-nan,kun-ming,kun-ming,20150201,1,107.4
yun-nan,kun-ming,kun-ming,20150301,2,9.3
yun-nan,kun-ming,kun-ming,20150401,3,26.5
yun-nan,kun-ming,kun-ming,20150501,4,42.5
yun-nan,kun-ming,kun-ming,20150601,5,34.9
yun-nan,kun-ming,kun-ming,20150701,6,234.4
yun-nan,kun-ming,kun-ming,20150801,7,99.1
yun-nan,kun-ming,kun-ming,20150901,8,196
yun-nan,kun-ming,kun-ming,20151001,9,67.7
yun-nan,kun-ming,kun-ming,20151101,10,139.8
yun-nan,kun-ming,kun-ming,20151201,11,42.1
yun-nan,kun-ming,kun-ming,20151231,12,29.6
yun-nan,kun-ming,jin-ning,20150201,1,93.1
yun-nan,kun-ming,jin-ning,20150301,2,4.4
yun-nan,kun-ming,jin-ning,20150401,3,15.6
yun-nan,kun-ming,jin-ning,20150501,4,33.8
yun-nan,kun-ming,jin-ning,20150601,5,43.9
yun-nan,kun-ming,jin-ning,20150701,6,72.9
yun-nan,kun-ming,jin-ning,20150801,7,105.3
yun-nan,kun-ming,jin-ning,20150901,8,227.6
yun-nan,kun-ming,jin-ning,20151001,9,95.4
yun-nan,kun-ming,jin-ning,20151101,10,113.1
yun-nan,kun-ming,jin-ning,20151201,11,36.8
yun-nan,kun-ming,jin-ning,20151231,12,24.3
yun-nan,kun-ming,shi-lin,20150201,1,82.5
yun-nan,kun-ming,shi-lin,20150301,2,7.9
yun-nan,kun-ming,shi-lin,20150401,3,27.4
yun-nan,kun-ming,shi-lin,20150501,4,58.9
yun-nan,kun-ming,shi-lin,20150601,5,94
yun-nan,kun-ming,shi-lin,20150701,6,126.1
yun-nan,kun-ming,shi-lin,20150801,7,193.1
yun-nan,kun-ming,shi-lin,20150901,8,199.3
yun-nan,kun-ming,shi-lin,20151001,9,60.7
yun-nan,kun-ming,shi-lin,20151101,10,88.7
yun-nan,kun-ming,shi-lin,20151201,11,27.9
yun-nan,kun-ming,shi-lin,20151231,12,34.8
yun-nan,kun-ming,lu-quan,20150201,1,81.1
yun-nan,kun-ming,lu-quan,20150301,2,1.6
yun-nan,kun-ming,lu-quan,20150401,3,13.8
yun-nan,kun-ming,lu-quan,20150501,4,49.2
yun-nan,kun-ming,lu-quan,20150601,5,21
yun-nan,kun-ming,lu-quan,20150701,6,197.9
yun-nan,kun-ming,lu-quan,20150801,7,132
yun-nan,kun-ming,lu-quan,20150901,8,192.6
yun-nan,kun-ming,lu-quan,20151001,9,82.6
yun-nan,kun-ming,lu-quan,20151101,10,94.6
yun-nan,kun-ming,lu-quan,20151201,11,21.7
yun-nan,kun-ming,lu-quan,20151231,12,17.2
yun-nan,zhao-tong,da-guan,20150201,1,32.1
yun-nan,zhao-tong,da-guan,20150301,2,3.4
yun-nan,zhao-tong,da-guan,20150401,3,38.8
yun-nan,zhao-tong,da-guan,20150501,4,73.8
yun-nan,zhao-tong,da-guan,20150601,5,99.5
yun-nan,zhao-tong,da-guan,20150701,6,103.8
yun-nan,zhao-tong,da-guan,20150801,7,150.3
yun-nan,zhao-tong,da-guan,20150901,8,198
yun-nan,zhao-tong,da-guan,20151001,9,216.8
yun-nan,zhao-tong,da-guan,20151101,10,70.6
yun-nan,zhao-tong,da-guan,20151201,11,1.6
yun-nan,zhao-tong,da-guan,20151231,12,8.2
yun-nan,zhao-tong,wei-xin,20150201,1,35.4
yun-nan,zhao-tong,wei-xin,20150301,2,14
yun-nan,zhao-tong,wei-xin,20150401,3,30.7
yun-nan,zhao-tong,wei-xin,20150501,4,59.1
yun-nan,zhao-tong,wei-xin,20150601,5,141
yun-nan,zhao-tong,wei-xin,20150701,6,112.1
yun-nan,zhao-tong,wei-xin,20150801,7,101.9
yun-nan,zhao-tong,wei-xin,20150901,8,339.1
yun-nan,zhao-tong,wei-xin,20151001,9,74.4
yun-nan,zhao-tong,wei-xin,20151101,10,110.3
yun-nan,zhao-tong,wei-xin,20151201,11,15.9
yun-nan,zhao-tong,wei-xin,20151231,12,26.6
yun-nan,zhao-tong,qiao-jia,20150201,1,29.4
yun-nan,zhao-tong,qiao-jia,20150301,2,0
yun-nan,zhao-tong,qiao-jia,20150401,3,24.9
yun-nan,zhao-tong,qiao-jia,20150501,4,27.8
yun-nan,zhao-tong,qiao-jia,20150601,5,23.5
yun-nan,zhao-tong,qiao-jia,20150701,6,123.8
yun-nan,zhao-tong,qiao-jia,20150801,7,157.4
yun-nan,zhao-tong,qiao-jia,20150901,8,243
yun-nan,zhao-tong,qiao-jia,20151001,9,100.4
yun-nan,zhao-tong,qiao-jia,20151101,10,119.1
yun-nan,zhao-tong,qiao-jia,20151201,11,0
yun-nan,zhao-tong,qiao-jia,20151231,12,23.1
yun-nan,zhao-tong,yi-liang,20150201,1,23.8
yun-nan,zhao-tong,yi-liang,20150301,2,0
yun-nan,zhao-tong,yi-liang,20150401,3,18.3
yun-nan,zhao-tong,yi-liang,20150501,4,45.3
yun-nan,zhao-tong,yi-liang,20150601,5,78.7
yun-nan,zhao-tong,yi-liang,20150701,6,82.2
yun-nan,zhao-tong,yi-liang,20150801,7,132.6
yun-nan,zhao-tong,yi-liang,20150901,8,235.4
yun-nan,zhao-tong,yi-liang,20151001,9,132.2
yun-nan,zhao-tong,yi-liang,20151101,10,74.1
yun-nan,zhao-tong,yi-liang,20151201,11,0
yun-nan,zhao-tong,yi-liang,20151231,12,3.1
yun-nan,zhao-tong,zhao-tong,20150201,1,0.5
yun-nan,zhao-tong,zhao-tong,20150301,2,0
yun-nan,zhao-tong,zhao-tong,20150401,3,20.9
yun-nan,zhao-tong,zhao-tong,20150501,4,37.8
yun-nan,zhao-tong,zhao-tong,20150601,5,41
yun-nan,zhao-tong,zhao-tong,20150701,6,109.6
yun-nan,zhao-tong,zhao-tong,20150801,7,176.1
yun-nan,zhao-tong,zhao-tong,20150901,8,212.3
yun-nan,zhao-tong,zhao-tong,20151001,9,85
yun-nan,zhao-tong,zhao-tong,20151101,10,73.4
yun-nan,zhao-tong,zhao-tong,20151201,11,0.2
yun-nan,zhao-tong,zhao-tong,20151231,12,13.3
yun-nan,zhao-tong,shui-fu,20150201,1,21.7
yun-nan,zhao-tong,shui-fu,20150301,2,3.9
yun-nan,zhao-tong,shui-fu,20150401,3,27.6
yun-nan,zhao-tong,shui-fu,20150501,4,69.7
yun-nan,zhao-tong,shui-fu,20150601,5,70.3
yun-nan,zhao-tong,shui-fu,20150701,6,111.1
yun-nan,zhao-tong,shui-fu,20150801,7,135.2
yun-nan,zhao-tong,shui-fu,20150901,8,207.2
yun-nan,zhao-tong,shui-fu,20151001,9,118.7
yun-nan,zhao-tong,shui-fu,20151101,10,42.2
yun-nan,zhao-tong,shui-fu,20151201,11,28.9
yun-nan,zhao-tong,shui-fu,20151231,12,20.4
yun-nan,zhao-tong,yong-shan,20150201,1,13.5
yun-nan,zhao-tong,yong-shan,20150301,2,3.1
yun-nan,zhao-tong,yong-shan,20150401,3,17.2
yun-nan,zhao-tong,yong-shan,20150501,4,50.6
yun-nan,zhao-tong,yong-shan,20150601,5,123.7
yun-nan,zhao-tong,yong-shan,20150701,6,83.8
yun-nan,zhao-tong,yong-shan,20150801,7,87.3
yun-nan,zhao-tong,yong-shan,20150901,8,258.4
yun-nan,zhao-tong,yong-shan,20151001,9,83.1
yun-nan,zhao-tong,yong-shan,20151101,10,48.8
yun-nan,zhao-tong,yong-shan,20151201,11,1.7
yun-nan,zhao-tong,yong-shan,20151231,12,4.1
yun-nan,zhao-tong,yan-jin,20150201,1,26.7
yun-nan,zhao-tong,yan-jin,20150301,2,11
yun-nan,zhao-tong,yan-jin,20150401,3,31.5
yun-nan,zhao-tong,yan-jin,20150501,4,81.2
yun-nan,zhao-tong,yan-jin,20150601,5,82
yun-nan,zhao-tong,yan-jin,20150701,6,88.8
yun-nan,zhao-tong,yan-jin,20150801,7,94.8
yun-nan,zhao-tong,yan-jin,20150901,8,159.7
yun-nan,zhao-tong,yan-jin,20151001,9,131.6
yun-nan,zhao-tong,yan-jin,20151101,10,72.2
yun-nan,zhao-tong,yan-jin,20151201,11,18.8
yun-nan,zhao-tong,yan-jin,20151231,12,21.8
yun-nan,zhao-tong,sui-jiang,20150201,1,21.7
yun-nan,zhao-tong,sui-jiang,20150301,2,3.9
yun-nan,zhao-tong,sui-jiang,20150401,3,27.6
yun-nan,zhao-tong,sui-jiang,20150501,4,69.7
yun-nan,zhao-tong,sui-jiang,20150601,5,70.3
yun-nan,zhao-tong,sui-jiang,20150701,6,111.1
yun-nan,zhao-tong,sui-jiang,20150801,7,135.2
yun-nan,zhao-tong,sui-jiang,20150901,8,207.2
yun-nan,zhao-tong,sui-jiang,20151001,9,118.7
yun-nan,zhao-tong,sui-jiang,20151101,10,42.2
yun-nan,zhao-tong,sui-jiang,20151201,11,28.9
yun-nan,zhao-tong,sui-jiang,20151231,12,20.4
yun-nan,zhao-tong,zhen-xiong,20150201,1,11
yun-nan,zhao-tong,zhen-xiong,20150301,2,4.7
yun-nan,zhao-tong,zhen-xiong,20150401,3,26.9
yun-nan,zhao-tong,zhen-xiong,20150501,4,47.4
yun-nan,zhao-tong,zhen-xiong,20150601,5,98.5
yun-nan,zhao-tong,zhen-xiong,20150701,6,85.1
yun-nan,zhao-tong,zhen-xiong,20150801,7,126.1
yun-nan,zhao-tong,zhen-xiong,20150901,8,300.6
yun-nan,zhao-tong,zhen-xiong,20151001,9,48.5
yun-nan,zhao-tong,zhen-xiong,20151101,10,81.2
yun-nan,zhao-tong,zhen-xiong,20151201,11,3.8
yun-nan,zhao-tong,zhen-xiong,20151231,12,9
yun-nan,zhao-tong,lu-dian,20150201,1,0.2
yun-nan,zhao-tong,lu-dian,20150301,2,0.6
yun-nan,zhao-tong,lu-dian,20150401,3,24.3
yun-nan,zhao-tong,lu-dian,20150501,4,44.7
yun-nan,zhao-tong,lu-dian,20150601,5,30.7
yun-nan,zhao-tong,lu-dian,20150701,6,133.4
yun-nan,zhao-tong,lu-dian,20150801,7,166.6
yun-nan,zhao-tong,lu-dian,20150901,8,262.6
yun-nan,zhao-tong,lu-dian,20151001,9,127.9
yun-nan,zhao-tong,lu-dian,20151101,10,91
yun-nan,zhao-tong,lu-dian,20151201,11,1.3
yun-nan,zhao-tong,lu-dian,20151231,12,10.6
yun-nan,pu-er,mo-jiang,20150201,1,122.8
yun-nan,pu-er,mo-jiang,20150301,2,15
yun-nan,pu-er,mo-jiang,20150401,3,41.8
yun-nan,pu-er,mo-jiang,20150501,4,36.8
yun-nan,pu-er,mo-jiang,20150601,5,30.1
yun-nan,pu-er,mo-jiang,20150701,6,111.6
yun-nan,pu-er,mo-jiang,20150801,7,175.1
yun-nan,pu-er,mo-jiang,20150901,8,130.9
