num,id,Province,Place,time,ph,sol,amm,per,toc,Points,Result,Y,rain
131,112,Jiangsu,Yangzhousanjiangying,2015122308,7.44,9.77,2.07,9999,0.17,6,Clean,0,0
131,113,Ningxia,Zhongweixindun,2015122308,8.47,11.58,2.4,9999,-1,4,Clean,0,0
131,114,Jiangxi,Jiujianghamashi,2015122308,7.25,10.32,3.02,9999,0.16,6,Clean,0,5.4
131,115,Shandong,Linyiqingquansi,2015122308,7.44,9.05,-1,9999,0.48,4,Clean,0,0.5
131,116,Liaoning,Fushundahuofangshuiku,2015122308,7.84,12.72,-1,9999,-1,2,Inconclusive,-,0
131,117,Sichuan,Yibinliangjianggou,2015122308,7.71,10.19,1.58,9999,0.17,5,Clean,0,0
131,118,Sichuan,Luzhoutuojiangerqiao,2015122308,7.88,8.19,2.78,9999,0.13,5,Clean,0,0
131,119,Sichuan,Leshanminjiangdaqiao,2015122308,7.68,10.07,1.88,9999,0.25,5,Clean,0,0
131,121,Neimenggu,Wuhaihaibowan,2015122308,8.36,10.38,2.64,9999,-1,4,Clean,0,0
131,122,Henan,Zhoukoushenqiuzha,2015122308,7.48,7.24,6.22,6.11,3.63,17,Polluted,1,0
131,123,Jiangxi,Nanchangchucha,2015122308,6.26,7.77,1.57,1.3,0.16,5,Clean,0,8.3
131,124,Yunnan,Kunmingguanyinshan,2015122308,9.23,8.39,9.89,9999,0.92,18,Polluted,1,0
131,127,Guangxi,Pingxiangpingerguan,2015122308,7.62,9.44,0.92,9999,0.6,6,Clean,0,0
131,128,Fujian,Fuzhoubaiyantan,2015122308,6.69,6.37,1.35,9999,-3,4,Clean,0,63.4
131,129,Shanghai,Qingpujishuigang,2015122308,7.79,6.99,3.81,9999,0.56,8,Clean,0,0
131,131,Guangxi,Guilinyangshuo,2015122308,8.23,7.7,2.06,9999,0.1,5,Clean,0,2.2
131,132,Liaoning,Liaoyangtangheshuiku,2015122308,-1,-1,2.18,9999,-1,2,Inconclusive,-,0
131,133,Heilongjiang,Heihe,2015122308,6.79,8.37,5.1,9999,0.06,6,Clean,0,0
131,134,Shandong,Zaozhuangtaierzhuang,2015122308,7.1,6.99,3.09,9999,0.13,6,Clean,0,0
131,135,Liaoning,Dandongyalvjiangqiao,2015122308,7.4,10.34,2.85,2.48,0.11,5,Clean,0,0
131,137,Henan,Nanyangtaocha,2015122308,7.74,10.77,2.4,9999,0.01,5,Clean,0,0
131,138,Shandong,Liaochengchenggouwan,2015122308,-1,-1,9999,88.63,2.25,10,Polluted,1,0
131,140,Yunnan,Xishuangbannaganlanba,2015122308,7.08,6.27,1.33,-1,0.12,5,Clean,0,0
131,141,Shanxi,Weinantongguandiaoqiao,2015122308,-1,-1,6.21,9999,1.62,12,Polluted,1,0
131,142,Guangdong,Zhongshanhenglan,2015122308,7.37,9,1.98,9999,0.19,5,Clean,0,0
131,144,Heilongjiang,Fuyuanwusuzhen,2015122308,6.63,7.32,3.08,-1,0.15,6,Clean,0,0
131,146,Yunnan,Honghezhouhekou,2015122308,8.59,8.6,-1,-1,0.32,4,Clean,0,0
131,147,Shandong,Linyizhongfangqiao,2015122308,7.8,10.92,4.83,6.03,0.57,8,Clean,0,0
131,149,Anhui,Chuzhouxiaoliuxiang,2015122308,7.83,10.37,-1,-1,0.37,4,Clean,0,0
131,150,Shandong,Linyilaogouqiao,2015122308,7.17,5.4,-1,-1,1.32,8,Clean,0,0
131,151,Anhui,Suzhousixiangongluqiao,2015122308,7.85,13.23,6.5,5.8,0.25,8,Clean,0,0
131,152,Jiangsu,Sihongdaqu,2015122308,8.01,9.65,2.59,4.78,1.07,8,Clean,0,0
131,153,Jiangsu,Xuzhouxiaohongquan,2015122308,7.84,8.34,3.2,7.24,1.18,8,Clean,0,0
131,154,Henan,Xinyanghuaibinshuiwenzhan,2015122308,7.66,11.27,7.4,4.9,0.12,7,Clean,0,0
131,155,Anhui,Bozhouyanji,2015122308,7.67,5.8,0.06,11.69,-1,5,Clean,0,0
131,156,Jiangsu,Lianyungangdaxingqiao,2015122308,7.25,8.53,5.16,7.19,0.59,8,Clean,0,0
131,159,Anhui,Suzhouyangzhuang,2015122308,7.62,6.57,6.9,5.4,1.24,11,Polluted,1,0
131,161,Anhui,Fuyangzhangdaqiao,2015122308,7.59,9.97,3,3.4,0.69,7,Clean,0,0
131,162,Henan,Xinyangjiangjishuiwenzhan,2015122308,7.94,9.36,1.2,6.5,0.86,6,Clean,0,0
131,164,Jiangsu,Xuzhoulijiqiao,2015122308,7.57,8.53,5.16,8.31,1.91,13,Polluted,1,0
131,166,Anhui,Fuyangxuzhuang,2015122308,8.54,11.54,5.57,6.55,0.33,7,Clean,0,0
131,168,Hubei,Ezhouqixing,2015122308,8.15,11.25,1.59,9999,0.15,4,Clean,0,0
131,175,Hunan,Changdeshahekou,2015122308,7.85,-1,0.52,9999,-1,2,Inconclusive,-,0
131,176,Hunan,Yiyangnanzui,2015122308,7.8,10.6,2.62,9999,0.12,5,Clean,0,0
131,177,Yunnan,Yuxigushan,2015122308,8.72,8.03,-1,9999,0.14,3,Clean,0,0
131,178,Ningxia,Shizuishanmahuanggou,2015122308,8.29,7.7,1.85,9999,0.26,5,Clean,0,0
131,179,Gansu,Tianshuiniubei,2015122308,8.54,9.93,5.7,9999,0.96,8,Clean,0,0
131,180,Jilin,Jianshanghuolong,2015122308,8.66,15.1,5.39,9999,-1,5,Clean,0,0
131,181,Qinghai,Huangshuiminheqiao,2015122308,8.08,8.9,1.28,9999,2.49,13,Polluted,1,0
131,182,Neimenggu,Hulunbeiercuogang,2015122308,7.28,5.42,6.4,9999,0.23,10,Polluted,1,0
131,183,Neimenggu,Hulunbeierdatieqiao,2015122308,7.42,-1,5.24,9999,0.1,5,Clean,0,0
131,184,Hunan,Yiyangwanjiazui,2015122308,8.97,7.15,-1,9999,0.08,4,Clean,0,0.3
131,185,Heilongjiang,Huma,2015122308,8.26,10.43,10.4,9999,0.38,12,Polluted,1,0
131,186,Jilin,Linjiangweishahe,2015122308,6.76,-1,3.12,9999,-1,3,Clean,0,0
131,187,Jilin,Changbailvjiangcun,2015122308,7.16,17.2,1.91,9999,0.22,5,Clean,0,0
131,188,Jilin,Dunhuaxindian,2015122308,7.59,10.07,2.82,9999,0.22,6,Clean,0,0
131,189,Jilin,Xilangkou,2015122308,6.96,10.27,2.75,9999,0.2,6,Clean,0,0
131,190,Hainan,Changhuajiang,2015122308,7.36,7.26,1.96,9999,0.12,5,Clean,0,0
131,191,Heilongjiang,Hulin,2015122308,7.31,7.87,3,9999,0.34,6,Clean,0,0
131,192,Hainan,Haikoutieqiaocun,2015122308,7.61,7.7,5.65,9999,0.02,6,Clean,0,0
131,193,Jiangxi,Jiujiangduchang,2015122308,7.37,11.27,2.21,9999,0.17,6,Clean,0,0
131,195,Jilin,Songyuansonglin,2015122308,7.7,7.61,1.33,9999,-1,3,Clean,0,0
131,196,Heilongjiang,Jiayin,2015122308,7.37,11.15,6.36,9999,0.29,8,Clean,0,0
131,197,Yunnan,Dalixiaoguanyi,2015122308,8.59,9.16,3.31,9999,0.25,6,Clean,0,0
131,199,Xinjiang,63tuanyilihedaqiao,2015122308,8.42,9.34,3.08,9999,0.17,6,Clean,0,0.2
131,201,Jilin,Changchunnanlou,2015122308,7.43,1.38,7.59,9999,9.43,25,Polluted,1,0
131,202,Hainan,Wanquanhedancun,2015122308,7.05,8.29,2.83,9999,0.26,6,Clean,0,0
131,203,Jiangxi,Shangraokangshan,2015122308,6.77,8.35,-1,9999,0.15,3,Clean,0,0
131,206,Guangxi,Fangchenggangdongxing,2015122308,6.92,9.01,-1,0.59,0.28,4,Clean,0,0
131,207,Heilongjiang,Jixizhiyiqiao,2015122308,7.32,6.14,4.3,-1,0.22,8,Clean,0,0
131,208,Heilongjiang,Jixidangbizhen,2015122308,7.6,9.15,4.1,-1,0.18,7,Clean,0,0
131,209,Yunnan,Kunmingdianchinanan,2015122308,9.31,11.42,2.16,39.2,0.31,15,Polluted,1,0
131,210,Yunnan,Kunmingluojiaying,2015122308,9.21,9.48,6.3,11.1,0.38,17,Polluted,1,0
131,212,Neimenggu,Hulunbeierbeierhu,2015122308,8.6,10.74,10.96,15.4,0.13,11,Polluted,1,0
131,213,Heilongjiang,Mohebeijicun,2015122308,7.78,8.72,7.43,5.61,0.14,7,Clean,0,0
131,214,Xicang,Linzhimirui,2015122308,8.43,8.57,0.46,2.01,0.31,5,Clean,0,0
131,216,Guangxi,Chongzuobajiaodianzhan,2015122308,8.11,9.05,0.65,0.99,0.02,4,Clean,0,0
131,217,Yunnan,Baoshanhongqiqiao,2015122308,7.96,9,1.94,5.75,-1,3,Clean,0,0
131,218,Heilongjiang,Haerbinhulanhetieluqiao,2015122308,6.51,1.05,-1,9999,1.72,19,Polluted,1,0
131,219,Yunnan,Dalierhaijinhezhan,2015122308,8.11,9.4,4.22,5.41,0.17,7,Clean,0,0
132,5,Zhongqing,Zhutuo,2015122312,8.02,9,0.91,9999,0.12,4,Clean,0,1.6
132,8,Zhejiang,Huzhouxintanggang,2015122312,7.96,10.87,3.21,9999,0.31,6,Clean,0,2.5
132,12,Henan,Jiyuanxiaolangdi,2015122312,8.24,11.08,1.23,9999,0.26,5,Clean,0,0
132,14,Heilongjiang,Zhaoyuan,2015122312,-1,7.6,6.8,9999,0.64,8,Clean,0,0
132,19,Jiangsu,Xuyi,2015122312,7.58,11.57,5.41,9999,-1,5,Clean,0,0.3
132,20,Jiangsu,Peicang,2015122312,8.41,10.12,5.22,5.24,0.67,8,Clean,0,0
132,32,Anhui,Funanwangjiaba,2015122312,8.14,10.12,4.19,-1,0.69,8,Clean,0,0
132,56,Anhui,Anqingwanhekou,2015122312,7.7,9.47,3.25,9999,0.21,6,Clean,0,0
132,59,Anhui,Jieshouqidukou,2015122312,7.91,7.48,5,5.8,1.68,14,Polluted,1,0
132,60,Tianjin,Sanchakou,2015122312,7.4,9.96,5.48,9999,1.45,9,Clean,0,0
132,61,Liaoning,Panjinxingan,2015122312,6.76,8.98,2.73,4.9,0.76,7,Clean,0,0
132,62,Yunnan,Kunmingxiyuansuidao,2015122312,8.23,8.43,6.4,9999,0.1,7,Clean,0,0
132,63,Guangdong,Guangzhouchangzhou,2015122312,7.11,4.77,1.86,9999,1.16,10,Polluted,1,1.8
132,65,Hubei,Wuhanzongguan,2015122312,7.81,11.85,1.9,9999,-1,3,Clean,0,0
132,67,Jilin,Changchunsonghuajiangcun,2015122312,7.25,10.14,3.2,9999,0.38,6,Clean,0,0
132,68,Jilin,Baichengbaishatan,2015122312,7.35,9.57,5.3,9999,0.54,8,Clean,0,0
132,69,Heilongjiang,Tongjiang,2015122312,7.73,11.88,4.98,9999,0.48,7,Clean,0,0
132,70,Liaoning,Yingkouliaohegongyuan,2015122312,7.73,12.68,5.43,6.91,3.62,15,Polluted,1,0
132,72,Hebei,Shijiazhuanggangnanshuiku,2015122312,8.1,10.4,1.6,2.3,-1,3,Clean,0,0
132,73,Beijing,Mentougouyanhecheng,2015122312,8.56,11.55,4.53,9999,-1,5,Clean,0,0
132,74,Sichuan,Panzhihualongdong,2015122312,8.57,8.98,-1,9999,2.56,12,Polluted,1,0
132,75,Hubei,Yichangnanjinguan,2015122312,7.92,8.98,1.4,9999,0.05,4,Clean,0,0.9
132,76,Jiangxi,Jiujianghexishuichang,2015122312,7.65,9.89,2.16,9999,0.17,6,Clean,0,0
132,77,Jiangsu,Wuxishazhu,2015122312,7.67,13.28,3.46,9999,0.07,5,Clean,0,0
132,78,Anhui,Chaohuyuxikou,2015122312,8.35,11.19,3.85,4.86,0.33,6,Clean,0,0
132,79,Guangxi,Wuzhoujieshou,2015122312,6.85,6.9,-1,9999,0.42,5,Clean,0,0.7
132,80,Guangxi,Nanninglaokou,2015122312,8.09,7.32,1.34,9999,0.02,5,Clean,0,0.7
132,81,Gansu,Lanzhouxinchengqiao,2015122312,8.08,10.22,1.84,9999,0.32,5,Clean,0,0.9
132,83,Neimenggu,Baotouhuajiangyingzi,2015122312,7.78,12.8,2.9,9999,0.41,6,Clean,0,0
132,84,Shanxi,Yunchenghejindaqiao,2015122312,7.91,9.87,10.1,22.9,12.76,20,Polluted,1,0
132,85,Shandong,Jinanbokou,2015122312,8.3,13.44,2.56,9999,0.12,5,Clean,0,0
132,103,Jiangsu,Suzhouxishan,2015122312,8.21,7.5,6.9,9999,0.33,8,Clean,0,0
132,104,Zhejiang,Hangzhoujiukengkou,2015122312,7.55,10.94,1.48,9999,0.07,4,Clean,0,9.1
132,105,Anhui,Hefeihubin,2015122312,7.64,12.9,5.16,9999,0.44,7,Clean,0,0
132,106,Anhui,Huaibeixiaowangqiao,2015122312,8.64,11.44,9.32,9999,0.34,8,Clean,0,0
132,107,Hunan,Yueyangyueyanglou,2015122312,7.08,12.01,1.98,9999,0.28,5,Clean,0,2.1
132,109,Anhui,Bangbubangbuzha,2015122312,7.21,10.35,4.3,9999,0.44,7,Clean,0,0
132,110,Hunan,Changshaxingang,2015122312,7.34,8.53,1.53,9999,0.18,5,Clean,0,2.7
132,111,Jiangsu,Yixinglanshanzui,2015122312,7.65,10.79,4.46,9999,0.3,7,Clean,0,0
132,114,Jiangxi,Jiujianghamashi,2015122312,7.23,10.28,3.06,9999,0.21,6,Clean,0,0.7
132,115,Shandong,Linyiqingquansi,2015122312,7.44,9.17,-1,9999,0.63,5,Clean,0,0
132,116,Liaoning,Fushundahuofangshuiku,2015122312,7.84,12.72,-1,9999,-1,2,Inconclusive,-,0
132,117,Sichuan,Yibinliangjianggou,2015122312,7.72,10.31,1.55,9999,0.19,5,Clean,0,0
132,118,Sichuan,Luzhoutuojiangerqiao,2015122312,7.89,8.24,2.85,9999,0.13,5,Clean,0,0
132,119,Sichuan,Leshanminjiangdaqiao,2015122312,7.66,10.19,1.8,9999,0.29,5,Clean,0,0
132,122,Henan,Zhoukoushenqiuzha,2015122312,7.48,7.5,6.22,6.11,3.64,16,Polluted,1,0
132,123,Jiangxi,Nanchangchucha,2015122312,6.94,9.81,1.55,1.28,0.48,5,Clean,0,4.8
132,124,Yunnan,Kunmingguanyinshan,2015122312,9.3,9.19,9.22,9999,1.16,19,Polluted,1,0
132,126,Guangxi,Guigangshizui,2015122312,7.07,8.85,0.7,9999,0.33,5,Clean,0,0
132,127,Guangxi,Pingxiangpingerguan,2015122312,7.62,9.53,0.93,9999,0.6,6,Clean,0,0
132,128,Fujian,Fuzhoubaiyantan,2015122312,6.69,6.2,-1,9999,-3,3,Clean,0,64
132,131,Guangxi,Guilinyangshuo,2015122312,8.2,7.55,1.98,9999,0.04,4,Clean,0,0.2
132,132,Liaoning,Liaoyangtangheshuiku,2015122312,-1,-1,2.5,9999,-1,2,Inconclusive,-,0
132,133,Heilongjiang,Heihe,2015122312,6.81,8.36,-1,9999,0.06,3,Clean,0,0
132,134,Shandong,Zaozhuangtaierzhuang,2015122312,7.11,6.84,3.28,9999,0.11,6,Clean,0,0
132,135,Liaoning,Dandongyalvjiangqiao,2015122312,7.41,9.07,2.71,2.38,-1,4,Clean,0,0
132,137,Henan,Nanyangtaocha,2015122312,7.84,10.78,2.7,9999,0.06,5,Clean,0,0
132,138,Shandong,Liaochengchenggouwan,2015122312,-1,-1,9999,34.32,2.06,10,Polluted,1,0
132,140,Yunnan,Xishuangbannaganlanba,2015122312,7.48,6.68,1.33,-1,0.12,5,Clean,0,0
132,142,Guangdong,Zhongshanhenglan,2015122312,7.64,9.06,1.7,9999,0.21,5,Clean,0,0
132,144,Heilongjiang,Fuyuanwusuzhen,2015122312,6.65,7.24,3.18,-1,0.18,7,Clean,0,0
132,146,Yunnan,Honghezhouhekou,2015122312,8.6,8.65,-1,-1,0.32,4,Clean,0,0
132,147,Shandong,Linyizhongfangqiao,2015122312,7.97,11.89,5.1,6.3,0.53,8,Clean,0,0
132,149,Anhui,Chuzhouxiaoliuxiang,2015122312,7.95,10.45,-1,-1,0.68,5,Clean,0,0
132,150,Shandong,Linyilaogouqiao,2015122312,7.27,6.17,7.32,9.15,1.13,11,Polluted,1,0
132,151,Anhui,Suzhousixiangongluqiao,2015122312,7.84,13.32,6.1,5,0.29,8,Clean,0,0
132,152,Jiangsu,Sihongdaqu,2015122312,8.02,9.88,2.92,5.07,1.04,8,Clean,0,0
132,153,Jiangsu,Xuzhouxiaohongquan,2015122312,7.56,8.35,3.27,7.41,0.41,6,Clean,0,0
132,154,Henan,Xinyanghuaibinshuiwenzhan,2015122312,7.66,11.06,7.5,4.9,0.16,8,Clean,0,0
132,155,Anhui,Bozhouyanji,2015122312,7.7,6.56,0.06,13.01,-1,4,Clean,0,0
132,156,Jiangsu,Lianyungangdaxingqiao,2015122312,7.19,8.61,5.15,7.14,0.49,7,Clean,0,0
132,159,Anhui,Suzhouyangzhuang,2015122312,7.61,7,6.75,5.27,0.9,10,Polluted,1,0
132,161,Anhui,Fuyangzhangdaqiao,2015122312,7.59,9.84,3,3.5,0.65,7,Clean,0,0
132,162,Henan,Xinyangjiangjishuiwenzhan,2015122312,7.96,9.3,1.1,6.1,0.79,6,Clean,0,0
132,164,Jiangsu,Xuzhoulijiqiao,2015122312,7.67,8.7,5.04,8.78,1.91,13,Polluted,1,0
132,166,Anhui,Fuyangxuzhuang,2015122312,8.53,11.47,5.71,6.7,0.19,7,Clean,0,0
132,168,Hubei,Ezhouqixing,2015122312,8.21,11.41,1.69,9999,0.06,4,Clean,0,0
132,173,Hunan,Changdepotou,2015122312,7.11,11.89,4.33,9999,0.32,7,Clean,0,0
132,175,Hunan,Changdeshahekou,2015122312,7.85,-1,0.52,9999,0.59,5,Clean,0,0
132,176,Hunan,Yiyangnanzui,2015122312,10.94,10.4,2.33,9999,0.14,14,Polluted,1,0
132,177,Yunnan,Yuxigushan,2015122312,8.71,8.74,0.62,9999,0.1,4,Clean,0,0
132,178,Ningxia,Shizuishanmahuanggou,2015122312,8.29,7.9,-1,9999,0.38,4,Clean,0,0
132,179,Gansu,Tianshuiniubei,2015122312,8.63,9.92,4.8,9999,1,8,Clean,0,0
132,180,Jilin,Jianshanghuolong,2015122312,8.71,15.8,5.22,9999,-1,5,Clean,0,0
132,181,Qinghai,Huangshuiminheqiao,2015122312,8.06,9.31,1.93,9999,2.48,13,Polluted,1,0
132,182,Neimenggu,Hulunbeiercuogang,2015122312,7.31,5.45,7,9999,0.21,10,Polluted,1,0
132,183,Neimenggu,Hulunbeierdatieqiao,2015122312,7.39,-1,5.2,9999,0.1,5,Clean,0,0
132,184,Hunan,Yiyangwanjiazui,2015122312,9.05,7.46,-1,9999,2.69,22,Polluted,1,0
132,185,Heilongjiang,Huma,2015122312,8.26,10.38,10.31,9999,0.42,12,Polluted,1,0
132,186,Jilin,Linjiangweishahe,2015122312,6.78,-1,3.41,9999,-1,3,Clean,0,0
132,187,Jilin,Changbailvjiangcun,2015122312,7.23,16.6,2.2,9999,0.19,6,Clean,0,0
132,188,Jilin,Dunhuaxindian,2015122312,7.63,10.35,3.09,9999,0.29,6,Clean,0,0.2
132,189,Jilin,Xilangkou,2015122312,6.96,10.21,3.18,9999,0.22,6,Clean,0,0
132,190,Hainan,Changhuajiang,2015122312,7.37,7.12,2.42,9999,0.08,6,Clean,0,0
132,191,Heilongjiang,Hulin,2015122312,7.29,7.67,3.46,9999,0.35,6,Clean,0,0
132,192,Hainan,Haikoutieqiaocun,2015122312,7.46,7.1,6.5,9999,0.03,8,Clean,0,0
132,193,Jiangxi,Jiujiangduchang,2015122312,6.88,11.55,2.45,9999,0.3,6,Clean,0,0
132,195,Jilin,Songyuansonglin,2015122312,7.69,7.77,1.39,9999,3.84,13,Polluted,1,0
132,196,Heilongjiang,Jiayin,2015122312,7.41,11.55,6.17,9999,0.24,8,Clean,0,0
132,197,Yunnan,Dalixiaoguanyi,2015122312,8.58,9.24,3.07,9999,0.18,6,Clean,0,0
132,198,Xinjiang,Eerqisinanwanshuiwenzhan,2015122312,8,12.2,0.9,9999,0.05,4,Clean,0,0
132,201,Jilin,Changchunnanlou,2015122312,7.56,1.97,8.17,9999,8.59,25,Polluted,1,0
132,202,Hainan,Wanquanhedancun,2015122312,7.06,6.93,0.19,9999,0.19,6,Clean,0,0
132,203,Jiangxi,Shangraokangshan,2015122312,6.63,2.73,-1,9999,0.19,11,Polluted,1,0
132,206,Guangxi,Fangchenggangdongxing,2015122312,6.91,9.07,-1,0.84,0.26,4,Clean,0,0
132,207,Heilongjiang,Jixizhiyiqiao,2015122312,7.32,5.99,4.3,-1,0.18,9,Clean,0,0
132,208,Heilongjiang,Jixidangbizhen,2015122312,7.6,8.88,4.2,-1,0.22,7,Clean,0,0
132,209,Yunnan,Kunmingdianchinanan,2015122312,9.38,11.73,2.94,35,0.11,14,Polluted,1,0
132,210,Yunnan,Kunmingluojiaying,2015122312,9.05,9.98,3.4,10.3,0.98,16,Polluted,1,0
132,212,Neimenggu,Hulunbeierbeierhu,2015122312,8.59,10.64,11.95,14.7,0.11,11,Polluted,1,0
132,213,Heilongjiang,Mohebeijicun,2015122312,7.78,8.7,7.43,5.13,0.13,7,Clean,0,0
132,214,Xicang,Linzhimirui,2015122312,8.49,8.51,-1,1.98,0.32,4,Clean,0,0
132,216,Guangxi,Chongzuobajiaodianzhan,2015122312,8.11,8.98,0.65,1.11,0.02,4,Clean,0,0
132,217,Yunnan,Baoshanhongqiqiao,2015122312,7.98,9.08,2.17,5.39,0.11,5,Clean,0,0
132,218,Heilongjiang,Haerbinhulanhetieluqiao,2015122312,6.49,0.98,2.7,9999,1.76,21,Polluted,1,0
132,219,Yunnan,Dalierhaijinhezhan,2015122312,8.16,9.4,4.18,5.38,0.12,6,Clean,0,0
133,5,Zhongqing,Zhutuo,2015122316,8.02,9,1.75,9999,0.07,4,Clean,0,1.1
133,8,Zhejiang,Huzhouxintanggang,2015122316,7.96,10.85,3.2,9999,0.34,6,Clean,0,2.2
133,16,Hunan,Yueyangchenglingji,2015122316,7.77,8.92,2.22,9999,0.21,6,Clean,0,1.4
133,18,Jiangsu,Nanjinglinshan,2015122316,8.54,9.79,0.8,9999,0.23,5,Clean,0,0.7
133,19,Jiangsu,Xuyi,2015122316,7.59,11.55,6.28,9999,0.13,7,Clean,0,0.3
133,32,Anhui,Funanwangjiaba,2015122316,8.15,10.04,4.22,-1,0.71,8,Clean,0,0
133,55,Henan,Zhoukouluyifuqiaozha,2015122316,7.79,6.17,3.64,9999,0.37,7,Clean,0,2.8
133,56,Anhui,Anqingwanhekou,2015122316,7.7,9.47,3.16,9999,0.17,6,Clean,0,0.4
133,60,Tianjin,Sanchakou,2015122316,7.4,9.8,5.5,9999,1.47,9,Clean,0,0
133,61,Liaoning,Panjinxingan,2015122316,6.75,9.36,2.73,4.9,0.79,7,Clean,0,0
133,62,Yunnan,Kunmingxiyuansuidao,2015122316,8.28,8.78,4.6,9999,0.09,6,Clean,0,0
133,63,Guangdong,Guangzhouchangzhou,2015122316,7.11,4.33,2.26,9999,1.18,11,Polluted,1,1
133,67,Jilin,Changchunsonghuajiangcun,2015122316,7.22,10.23,3.2,9999,0.31,6,Clean,0,0
133,68,Jilin,Baichengbaishatan,2015122316,7.15,9.17,4.81,9999,0.32,7,Clean,0,0
133,69,Heilongjiang,Tongjiang,2015122316,7.72,11.86,4.78,9999,0.49,7,Clean,0,0
133,70,Liaoning,Yingkouliaohegongyuan,2015122316,7.67,13.38,4.65,5.93,1.98,13,Polluted,1,0
133,72,Hebei,Shijiazhuanggangnanshuiku,2015122316,8.1,10.42,1.7,2.5,0.01,4,Clean,0,0
133,73,Beijing,Mentougouyanhecheng,2015122316,8.65,11.48,4.35,9999,0.22,7,Clean,0,0
133,74,Sichuan,Panzhihualongdong,2015122316,8.01,9.89,-1,9999,2.6,12,Polluted,1,0
133,76,Jiangxi,Jiujianghexishuichang,2015122316,7.64,9.88,2.15,9999,0.24,6,Clean,0,0
133,77,Jiangsu,Wuxishazhu,2015122316,7.76,13.66,3.67,9999,0.06,5,Clean,0,0
133,78,Anhui,Chaohuyuxikou,2015122316,8.26,11.05,3.28,4.15,0.25,6,Clean,0,0
133,79,Guangxi,Wuzhoujieshou,2015122316,6.85,6.71,-1,9999,0.63,6,Clean,0,1.1
133,80,Guangxi,Nanninglaokou,2015122316,8.09,7.32,1.31,9999,0.11,5,Clean,0,0.3
133,81,Gansu,Lanzhouxinchengqiao,2015122316,8.12,10.42,1.6,9999,0.19,5,Clean,0,0.2
133,84,Shanxi,Yunchenghejindaqiao,2015122316,7.82,10.36,9.3,22.2,12.39,16,Polluted,1,0
133,97,Zhejiang,Jiaxingwangjiangjing,2015122316,7.29,7.35,3.92,5.5,0.64,8,Clean,0,0
133,103,Jiangsu,Suzhouxishan,2015122316,8.22,7.42,6.1,9999,0.36,9,Clean,0,0
133,104,Zhejiang,Hangzhoujiukengkou,2015122316,7.57,10.92,1.61,9999,0.08,4,Clean,0,10.1
133,105,Anhui,Hefeihubin,2015122316,7.67,13.09,5.92,9999,0.39,7,Clean,0,0
133,106,Anhui,Huaibeixiaowangqiao,2015122316,8.63,11.34,9.5,9999,0.34,8,Clean,0,0
133,107,Hunan,Yueyangyueyanglou,2015122316,7.1,12.03,2.51,9999,0.27,6,Clean,0,1
133,109,Anhui,Bangbubangbuzha,2015122316,7.21,10.38,3.79,9999,0.46,6,Clean,0,0
133,110,Hunan,Changshaxingang,2015122316,7.38,8.54,1.63,9999,0.17,5,Clean,0,4
133,111,Jiangsu,Yixinglanshanzui,2015122316,7.56,10.25,4.85,9999,0.29,7,Clean,0,0
133,112,Jiangsu,Yangzhousanjiangying,2015122316,7.46,9.64,2.4,9999,0.15,5,Clean,0,0
133,113,Ningxia,Zhongweixindun,2015122316,8.51,12.17,2.4,9999,0.11,5,Clean,0,1
133,114,Jiangxi,Jiujianghamashi,2015122316,7.23,10.21,2.55,9999,0.18,6,Clean,0,3.6
133,117,Sichuan,Yibinliangjianggou,2015122316,7.79,10.25,1.6,9999,0.17,5,Clean,0,0
133,118,Sichuan,Luzhoutuojiangerqiao,2015122316,7.89,8.3,2.59,9999,0.13,5,Clean,0,0
133,119,Sichuan,Leshanminjiangdaqiao,2015122316,7.69,10.43,1.62,9999,0.27,5,Clean,0,0
133,121,Neimenggu,Wuhaihaibowan,2015122316,8.39,10.34,2.77,9999,0.23,6,Clean,0,0
133,122,Henan,Zhoukoushenqiuzha,2015122316,7.52,7.42,6.22,6.11,3.66,17,Polluted,1,0
133,123,Jiangxi,Nanchangchucha,2015122316,6.62,9.19,1.58,1.31,0.42,5,Clean,0,4.9
133,124,Yunnan,Kunmingguanyinshan,2015122316,9.36,9.01,10.47,9999,1.2,23,Polluted,1,0
133,127,Guangxi,Pingxiangpingerguan,2015122316,7.56,9.52,0.9,9999,0.41,5,Clean,0,0
133,128,Fujian,Fuzhoubaiyantan,2015122316,6.91,6.11,2.72,9999,-3,5,Clean,0,32
133,129,Shanghai,Qingpujishuigang,2015122316,7.82,8.89,4.23,9999,0.64,8,Clean,0,0
133,131,Guangxi,Guilinyangshuo,2015122316,8.22,7.47,1.7,9999,0.07,5,Clean,0,1.6
133,132,Liaoning,Liaoyangtangheshuiku,2015122316,-1,-1,2.4,9999,-1,2,Inconclusive,-,0
133,133,Heilongjiang,Heihe,2015122316,6.79,8.4,-1,9999,0.08,3,Clean,0,0
133,134,Shandong,Zaozhuangtaierzhuang,2015122316,7.1,6.98,3.65,9999,0.09,6,Clean,0,0
133,135,Liaoning,Dandongyalvjiangqiao,2015122316,7.4,9.07,1.77,1.8,-1,3,Clean,0,0
133,137,Henan,Nanyangtaocha,2015122316,7.86,10.65,2.32,9999,0.05,5,Clean,0,0
133,138,Shandong,Liaochengchenggouwan,2015122316,-1,-1,9999,29.14,2.29,10,Polluted,1,0
